video_pth,split,sentence,num_frames
val/10_1047.mov,train,ما هو سعر الدواء ؟,112
val/10_1122.mov,train,كم الاموال المختلسه ؟,184
val/10_1127.mov,test,ما هي عده الطلاق ؟,155
val/10_1273.mov,train,سجل رقم رحلتك,111
val/10_1275.mov,train,اعد جدوله موعد النقل,129
val/10_1325.mov,val,قم بتحديث بيانات السفر,117
val/10_1347.mov,train,اطفئ النار بسرعه,186
val/10_1372.mov,train,البس قناع الوجه للحمايه,129
val/10_1496.mov,train,اصوم شهر رمضان,89
val/11_0525.mov,train,حل الواجب صحيح,168
val/11_0526.mov,train,احب حصه العلوم,228
val/11_0546.mov,train,هل فهمت الدرس ؟,178
val/11_0549.mov,train,المعلم قديم في الجامعه,210
val/11_0555.mov,train,تاجل الامتحان,166
val/11_0588.mov,train,هي نائبه المدير,285
val/11_0652.mov,train,اين عياده النساء ؟,305
val/11_0672.mov,train,اللوز ملتهبه,155
val/11_0732.mov,train,لديك التهاب في اللثه,188
val/11_0788.mov,train,اخرج الاجهزه الالكترونيه,231
val/11_0820.mov,train,هذا مقعد طوارئ,144
val/11_0846.mov,train,الطياره قديمه,177
val/11_0853.mov,train,اريد فاتوره الشراء,205
val/11_0885.mov,train,اريد طلب تحويل بنكي,288
val/11_0957.mov,val,لم استلم الشيك,168
val/11_0987.mov,train,اريد استشاره من الصيدلي,447
val/11_1047.mov,train,ما هو سعر الدواء ؟,211
val/11_1122.mov,test,كم الاموال المختلسه ؟,469
val/11_1127.mov,train,ما هي عده الطلاق ؟,377
val/11_1273.mov,train,سجل رقم رحلتك,260
val/11_1275.mov,train,اعد جدوله موعد النقل,265
val/11_1325.mov,train,قم بتحديث بيانات السفر,257
val/11_1347.mov,train,اطفئ النار بسرعه,345
val/11_1372.mov,train,البس قناع الوجه للحمايه,272
val/11_1496.mov,train,اصوم شهر رمضان,193
val/12_0036.mp4,train,اريد فتح حساب جديد,211
val/12_0064.mp4,train,اين يقع المختبر ؟,246
val/12_0066.mp4,train,اين قاعه المحاضرات ؟,166
val/12_0069.mp4,train,كيف استخدم البلاك بورد ؟,288
val/12_0087.mp4,train,هي مديره المدرسه,172
val/12_0089.mp4,train,كليه الهندسه هناك,223
val/12_0101.mp4,train,الشرح مفهوم,483
val/12_0118.mp4,train,عندي محاضرتين اليوم,220
val/12_0129.mp4,train,بخاخ الصلع غير مفيد,306
val/12_0148.mp4,val,اريد كريم مقشر,220
val/12_0151.mp4,train,اريد مشط للشعر,309
val/12_0176.mp4,train,الصيدليه كبيره,269
val/12_0193.mp4,train,حصل لي حادث سياره,222
val/12_0198.mp4,train,هناك تسرب للغاز,195
val/12_0229.mp4,train,كيف حالك ؟,105
val/12_0243.mp4,train,نحن جائعون,102
val/12_0263.mp4,train,اعتراف المتهم,168
val/12_0264.mp4,train,قضيه ارث,132
val/12_0265.mp4,train,نصيبي الثلث,170
val/12_0270.mp4,train,قضيه قذف,152
val/12_0285.mp4,train,لقد تم الصلح,209
val/12_0297.mp4,train,متي بدات العده ؟,265
val/12_0356.mp4,train,الالم يزداد سوءا,168
val/12_0364.mp4,test,لدي تصلب في المفاصل,195
val/12_0370.mp4,train,اين الممرضه ؟,137
val/12_0422.mp4,train,هذه الشنطه شحن,140
val/12_0436.mp4,train,لا يمكن تغيير مقعدك,141
val/12_0440.mp4,train,اريد تغيير مقعدي,130
val/12_0442.mp4,train,ارجع للخلف,129
val/12_0446.mp4,train,انعطف يمينا,82
val/12_0469.mp4,train,يمكن الدفع بالبطاقه,120
val/12_0475.mp4,train,اريد حجز سياره اوبر,171
val/12_0490.mp4,train,انتبه فيه مطبه,132
val/12_0491.mp4,train,اشاره حمراء,158
val/13_0511.mp4,train,ما هو موضوع البحث ؟,129
val/13_0522.mp4,train,ممكن توضح الشرح ؟,112
val/13_0657.mp4,val,ساخضع للفحص غدا,122
val/13_0667.mp4,train,لدي تورم في القدم,137
val/13_0670.mp4,train,اعاني من الارق,131
val/13_0686.mp4,train,اشعر بالخوف,243
val/13_0688.mp4,train,هل تشعر بالجوع ؟,102
val/13_0700.mp4,train,اريد فحص القلب,124
val/13_0706.mp4,train,المرض مزمن,144
val/13_0776.mp4,train,اريد مقعد واسع,104
val/13_0812.mp4,train,استلمت امتعتي تالفه,114
val/13_0830.mp4,train,اين مكان التدخين ؟,172
val/13_0845.mp4,train,ما وجهتك النهائيه ؟,240
val/13_0849.mp4,test,يوجد عاصفه جويه,202
val/13_0883.mp4,test,رصيد الحساب ناقص,257
val/13_0933.mp4,train,ما هو رصيد حسابي ؟,333
val/13_0955.mp4,train,ساعدني في تنشيط الحساب,200
val/13_0956.mp4,train,ارغب بفتح حساب اسلامي,250
val/13_0978.mp4,train,ارغب بقرض تجاري,195
val/13_0997.mp4,train,كم جرعه المسكن ؟,467
val/13_0998.mov,train,دواء الضغط فعال,183
val/13_1010.mp4,train,دواء المغص يوقف الالم,244
val/13_1113.mp4,test,ما نصيبي من الارث ؟,201
val/13_1120.mp4,val,انتهت عده الطلاق,275
val/13_1144.mp4,train,الشاهد غير صادق,178
val/13_1152.mp4,train,تم اصدار الحكم النهائي,279
val/13_1176.mp4,train,هناك تضارب بين الشهود,263
val/13_1180.mp4,train,اختي ارمله,206
val/13_1239.mp4,train,تاكد من ضغط الاطارات,350
val/13_1264.mp4,train,اعطني رخصه القياده,357
val/13_1285.mp4,train,تاكد من رقم الرحله,250
val/13_1292.mp4,train,تابع تطبيق النقل الذكي,271
val/13_1305.mp4,train,خذ احتياطات قبل القياده بالبر,170
val/13_1364.mp4,train,هناك انهيار ارضي,133
val/13_1376.mp4,train,يوجد انذار حريق,147
val/13_1389.mp4,train,هل يتنفس ؟,149
val/13_1390.mp4,train,طياره الهلكوبتر قادمه,114
val/13_1408.mp4,val,اخل المبني بسرعه,156
val/13_1420.mp4,train,الحاله خطره,287
val/13_1422.mp4,val,المطر سبب فيضان,155
val/13_1426.mp4,val,ابحث عن صديقي,137
val/13_1430.mp4,train,البس قميصي الابيض,147
val/13_1439.mp4,train,اين سنسافر بالاجازه ؟,121
val/13_1442.mp4,train,اتحدث مع جيراني دائما,116
val/14_0511.mov,train,ما هو موضوع البحث ؟,194
val/14_0522.mov,train,ممكن توضح الشرح ؟,174
val/14_0657.mov,train,ساخضع للفحص غدا,155
val/14_0667.mov,train,لدي تورم في القدم,204
val/14_0670.mov,train,اعاني من الارق,238
val/14_0686.mov,val,اشعر بالخوف,294
val/14_0688.mov,test,هل تشعر بالجوع ؟,132
val/14_0700.mov,train,اريد فحص القلب,194
val/14_0706.mov,train,المرض مزمن,207
val/14_0776.mov,train,اريد مقعد واسع,124
val/14_0812.mov,train,استلمت امتعتي تالفه,160
val/14_0830.mov,val,اين مكان التدخين ؟,217
val/14_0845.mov,train,ما وجهتك النهائيه ؟,276
val/14_0849.mov,train,يوجد عاصفه جويه,231
val/14_0883.mov,train,رصيد الحساب ناقص,253
val/14_0933.mov,train,ما هو رصيد حسابي ؟,303
val/14_0955.mov,train,ساعدني في تنشيط الحساب,144
val/14_0956.mov,test,ارغب بفتح حساب اسلامي,204
val/14_0978.mov,train,ارغب بقرض تجاري,164
val/14_0997.mov,train,كم جرعه المسكن ؟,305
val/14_0998.mov,test,دواء الضغط فعال,234
val/14_1010.mov,train,دواء المغص يوقف الالم,239
val/14_1113.mov,train,ما نصيبي من الارث ؟,212
val/14_1120.mov,train,انتهت عده الطلاق,239
val/14_1144.mov,train,الشاهد غير صادق,289
val/14_1152.mov,train,تم اصدار الحكم النهائي,286
val/14_1176.mov,val,هناك تضارب بين الشهود,407
val/14_1180.mov,val,اختي ارمله,259
val/14_1239.mov,test,تاكد من ضغط الاطارات,337
val/14_1264.mov,train,اعطني رخصه القياده,341
val/14_1285.mov,train,تاكد من رقم الرحله,195
val/14_1292.mov,train,تابع تطبيق النقل الذكي,209
val/14_1305.mov,train,خذ احتياطات قبل القياده بالبر,248
val/14_1364.mov,train,هناك انهيار ارضي,226
val/14_1376.mov,train,يوجد انذار حريق,198
val/14_1389.mov,train,هل يتنفس ؟,183
val/14_1390.mov,train,طياره الهلكوبتر قادمه,142
val/14_1408.mov,train,اخل المبني بسرعه,228
val/14_1420.mov,train,الحاله خطره,266
val/14_1422.mov,train,المطر سبب فيضان,239
val/14_1426.mov,train,ابحث عن صديقي,151
val/14_1430.mov,train,البس قميصي الابيض,199
val/14_1439.mov,train,اين سنسافر بالاجازه ؟,155
val/14_1442.mov,train,اتحدث مع جيراني دائما,154
val/15_0511.mov,train,ما هو موضوع البحث ؟,267
val/15_0522.mov,train,ممكن توضح الشرح ؟,373
val/15_0657.mov,train,ساخضع للفحص غدا,215
val/15_0667.mov,val,لدي تورم في القدم,271
val/15_0670.mov,train,اعاني من الارق,265
val/15_0686.mov,train,اشعر بالخوف,287
val/15_0688.mov,train,هل تشعر بالجوع ؟,152
val/15_0700.mov,train,اريد فحص القلب,290
val/15_0706.mov,train,المرض مزمن,271
val/15_0776.mov,train,اريد مقعد واسع,232
val/15_0812.mov,train,استلمت امتعتي تالفه,247
val/15_0830.mov,train,اين مكان التدخين ؟,267
val/15_0845.mov,test,ما وجهتك النهائيه ؟,310
val/15_0849.mov,train,يوجد عاصفه جويه,269
val/15_0883.mov,train,رصيد الحساب ناقص,304
val/15_0933.mov,train,ما هو رصيد حسابي ؟,363
val/15_0955.mov,train,ساعدني في تنشيط الحساب,275
val/15_0956.mov,train,ارغب بفتح حساب اسلامي,261
val/15_0978.mov,train,ارغب بقرض تجاري,111
val/15_0997.mov,train,كم جرعه المسكن ؟,349
val/15_0998.mov,train,دواء الضغط فعال,389
val/15_1010.mov,train,دواء المغص يوقف الالم,315
val/15_1113.mov,train,ما نصيبي من الارث ؟,248
val/15_1120.mov,train,انتهت عده الطلاق,325
val/15_1144.mov,train,الشاهد غير صادق,243
val/15_1152.mov,val,تم اصدار الحكم النهائي,313
val/15_1176.mov,train,هناك تضارب بين الشهود,306
val/15_1180.mov,train,اختي ارمله,269
val/15_1239.mov,test,تاكد من ضغط الاطارات,410
val/15_1264.mov,train,اعطني رخصه القياده,265
val/15_1285.mov,train,تاكد من رقم الرحله,272
val/15_1292.mov,train,تابع تطبيق النقل الذكي,316
val/15_1305.mov,train,خذ احتياطات قبل القياده بالبر,372
val/15_1364.mov,train,هناك انهيار ارضي,278
val/15_1376.mov,train,يوجد انذار حريق,272
val/15_1389.mov,test,هل يتنفس ؟,314
val/15_1390.mov,train,طياره الهلكوبتر قادمه,244
val/15_1408.mov,train,اخل المبني بسرعه,313
val/15_1420.mov,train,الحاله خطره,429
val/15_1422.mov,test,المطر سبب فيضان,356
val/15_1426.mov,train,ابحث عن صديقي,261
val/15_1430.mov,train,البس قميصي الابيض,354
val/15_1439.mov,test,اين سنسافر بالاجازه ؟,247
val/15_1442.mov,train,اتحدث مع جيراني دائما,297
val/18_0511.mp4,train,ما هو موضوع البحث ؟,114
val/18_0522.mp4,train,ممكن توضح الشرح ؟,114
val/18_0525.mp4,train,حل الواجب صحيح,103
val/18_0526.mp4,val,احب حصه العلوم,111
val/18_0546.mp4,train,هل فهمت الدرس ؟,101
val/18_0549.mp4,train,المعلم قديم في الجامعه,114
val/18_0555.mp4,test,تاجل الامتحان,92
val/18_0588.mp4,train,هي نائبه المدير,129
val/18_0652.mp4,val,اين عياده النساء ؟,222
val/18_0657.mp4,train,ساخضع للفحص غدا,107
val/18_0667.mp4,train,لدي تورم في القدم,128
val/18_0670.mp4,train,اعاني من الارق,113
val/18_0672.mp4,train,اللوز ملتهبه,79
val/18_0686.mp4,train,اشعر بالخوف,84
val/18_0688.mp4,train,هل تشعر بالجوع ؟,82
val/18_0700.mp4,train,اريد فحص القلب,108
val/18_0706.mp4,train,المرض مزمن,114
val/18_0732.mp4,train,لديك التهاب في اللثه,96
val/18_0776.mp4,train,اريد مقعد واسع,77
val/18_0788.mp4,train,اخرج الاجهزه الالكترونيه,119
val/18_0812.mp4,train,استلمت امتعتي تالفه,104
val/18_0820.mp4,train,هذا مقعد طوارئ,92
val/18_0830.mp4,train,اين مكان التدخين ؟,89
val/18_0845.mp4,val,ما وجهتك النهائيه ؟,143
val/18_0846.mp4,train,الطياره قديمه,86
val/18_0849.mp4,train,يوجد عاصفه جويه,106
val/18_0853.mp4,train,اريد فاتوره الشراء,98
val/18_0883.mp4,train,رصيد الحساب ناقص,147
val/18_0885.mp4,train,اريد طلب تحويل بنكي,141
val/18_0933.mp4,train,ما هو رصيد حسابي ؟,156
val/18_0955.mp4,train,ساعدني في تنشيط الحساب,99
val/18_0956.mp4,train,ارغب بفتح حساب اسلامي,193
val/18_0957.mp4,train,لم استلم الشيك,95
val/18_0978.mp4,train,ارغب بقرض تجاري,97
val/18_0987.mp4,train,اريد استشاره من الصيدلي,122
val/18_0990.mp4,train,استبدل الدواء بوصفه جديده,127
val/18_0997.mp4,train,كم جرعه المسكن ؟,113
val/18_0998.mp4,train,دواء الضغط فعال,119
val/18_1007.mp4,train,كريم الجفاف يقلل الحكه,496
val/18_1010.mp4,train,دواء المغص يوقف الالم,128
val/18_1047.mp4,test,ما هو سعر الدواء ؟,464
val/18_1113.mp4,train,ما نصيبي من الارث ؟,91
val/18_1120.mp4,train,انتهت عده الطلاق,128
val/18_1122.mp4,train,كم الاموال المختلسه ؟,176
val/18_1127.mp4,val,ما هي عده الطلاق ؟,162
val/18_1144.mp4,train,الشاهد غير صادق,86
val/18_1152.mp4,train,تم اصدار الحكم النهائي,141
val/18_1176.mp4,val,هناك تضارب بين الشهود,134
val/18_1180.mp4,train,اختي ارمله,101
val/18_1239.mp4,train,تاكد من ضغط الاطارات,174
val/18_1264.mp4,train,اعطني رخصه القياده,170
